ID	VRSTA	C1	X1	Y1	C2	X2	Y2	C3	X3	Y3
303	1	3.49000000953674	0.242799997329712	0	5.40999984741211	0.193000003695488	0	4.34999990463257	0.24779999256134	0
303	3	2.1800000667572	0.245199993252754	0	4.40000009536743	0.190099999308586	0	3.14000010490417	0.245299994945526	0
304	1	2.11999988555908	0.525699973106384	0	0	0	0	0	0	0
304	3	2.33999991416931	0.657700002193451	0	0	0	0	0	0	0
305	1	10.7600002288818	0.27250000834465	0	12.8800001144409	0.233700007200241	0	11.8199996948242	0.289000004529953	0
305	3	4.84999990463257	0.267599999904633	0	5.90999984741211	0.219099998474121	0	5.26999998092651	0.317299991846085	0
306	1	5.90000009536743	0.31139999628067	0	8.4399995803833	0.251700013875961	0	6.96000003814697	0.332300007343292	0
306	3	6.42999982833862	0.263300001621246	0	8.77000045776367	0.238600000739098	0	7.71000003814697	0.282999992370605	0
307	1	4.63000011444092	0.303999990224838	0.013090499676764	6.32000017166138	0.467000007629395	0.0942516028881073	5.48000001907349	0.616999983787537	0.0759249031543732
307	2	9.52999973297119	0.580999970436096	0.0104724001139402	10.2799997329712	0.528999984264374	0.0785429999232292	9.64000034332275	0.603999972343445	0.041889600455761
307	3	3.0699999332428	0.551999986171722	0.219919994473457	4.13000011444092	0.528999984264374	0.332498997449875	3.40000009536743	0.598999977111816	0.316790014505386
308	1	5.73000001907349	0.35675698518753	0	0	0	0	0	0	0
310	1	5.01999998092651	1.15183997154236	0.00499999988824129	7.46000003814697	0.907124996185303	0.00600000005215406	6.07999992370605	1.21376001834869	0.10700000077486
310	3	4.09999990463257	1.19213998317719	0.00899999961256981	6.42999982833862	0.922850012779236	0.00899999961256981	5.15999984741211	1.19312000274658	0.112000003457069
